ID_CONTINUO,LONGITUD,LATITUD
10119,75.941667,69.254556
10120,73.764194,69.156639
10121,74.326111,70.590833
10122,73.008722,71.396667
10123,75.018778,72.189972
10124,74.828806,72.830833
10125,76.132472,71.16125
10126,78.508722,70.904139
10127,75.966222,71.885806
10128,77.984861,71.826222
10129,77.463694,72.207472
10130,78.4475,72.386222
10131,81.452361,71.719556
10132,83.26375,71.721667
10133,82.01375,70.555778
10134,82.847417,70.958722
10135,82.423639,70.170833
10136,83.621611,69.717889
10137,83.668833,71.640806
10138,80.85125,72.428333
10139,80.506194,73.557472
10140,87.236639,73.834861
10141,85.917389,74.852111
10142,87.0075,74.601278
10143,86.983278,75.134556
10144,94.115056,75.916694
10145,92.836444,75.878722
10146,93.273389,76.104556
10147,96.126639,76.117056
10148,95.703167,75.82625
10149,98.826722,76.259556
10150,99.845056,76.042472
10151,98.878167,76.485
10152,101.128306,76.464139
10153,101.354944,77.089167
10154,104.146694,77.71625
10155,106.345028,77.365806
10156,104.1665,77.082944
10157,107.544833,76.914028
10158,106.533222,76.499556
10159,111.093417,76.765389
10160,113.934917,75.835
10161,113.583278,75.531194
10162,112.348278,75.840028
10163,113.578333,75.2125
10164,107.017417,73.632056
10165,105.499806,72.744556
10166,106.339944,73.189583
10167,111.034861,73.687889
10168,109.69,73.673694
10169,110.022333,74.006194
10170,111.5725,74.052083
10171,112.307472,73.689556
10172,112.844972,73.987083
10173,113.51475,73.202667
10174,115.687306,73.705389
10175,118.879917,73.530361
10176,118.406139,73.225028
10177,119.847722,72.9575
10178,122.842472,72.852528
10179,124.437389,73.801222
10180,126.281333,73.259194
10181,128.816167,73.2
10182,129.451222,72.651667
10183,128.442778,72.517972
10184,129.556111,72.212472
10185,128.306139,72.080806
10186,131.044917,70.702861
10187,132.779944,71.95125
10188,133.817556,71.414556
10189,136.022389,71.627028
10190,137.862583,71.100417
10191,138.115028,71.570417
10192,140.117333,71.432083
10193,139.306111,71.942472
10194,140.201083,72.278306
10195,139.123722,72.2525
10196,141.301278,72.581694
10197,140.890056,72.872111
10198,146.862528,72.362944
10199,144.244778,72.248694
10200,146.94375,72.3175
10201,145.982389,71.862861
10202,145.498639,72.248333
10203,145.347556,71.554556
10204,147.115028,72.315417
10205,148.367389,72.331278
10206,150.063694,71.929139
10207,148.828722,71.689139
10208,152.531194,70.815028
10209,155.922389,71.088722
10210,158.924917,70.890417
10211,161.113278,69.160389
10212,162.346667,69.67375
10213,166.873361,69.462083
10214,167.808389,69.764528
10215,168.321611,69.222083
10216,170.481611,68.763694
10217,171.179194,69.029972
10218,170.162361,69.5975
10219,170.549917,70.119556
10220,173.223194,69.765361
10221,176.081639,69.883722
10222,180,68.993778
10223,-180,68.993778
10224,-179.998444,68.992917
10225,-175.25675,67.658778
10226,-173.945028,66.144583
10227,-174.625889,67.051694
10228,-173.630056,67.117083
10229,-171.666694,66.944583
10230,-169.674,66.136528
10231,-170.565056,65.612889
10232,-171.443444,65.832083
10233,-171.050056,65.467083
10234,-173.009222,65.701667
10235,-172.085861,65.486667
10236,-172.119333,65.049139
10237,-173.210917,64.7575
10238,-172.235833,64.4025
10239,-173.150028,64.239583
10240,-173.325,64.61125
10241,-173.653389,64.321222
10242,-175.435083,64.763722
10243,-176.495139,65.537083
10244,-178.445167,65.467083
10245,-178.451028,66.361667
10246,-179.38175,66.32125
10247,-179.275917,65.526639
10248,-180,65.08455
10249,-180,68.993778
10250,31.919167,31.531222
10251,32.284501,31.232806
10252,32.55867,29.935053
10253,32.478361,29.940417
10254,32.625389,28.976639
10255,33.586222,27.8475
10256,35.13875,24.513333
10257,35.79375,23.909222
10258,35.476222,23.934222
10259,35.667889,22.946611
10260,36.895417,22.063333
10261,37.31875,21.065
10262,37.111194,21.214167
10263,37.412056,18.875
10264,38.557056,18.060111
10265,39.712028,15.095
10266,39.875,15.507889
10267,40.209972,14.948722
10268,41.189972,14.623722
10269,43.327028,12.475778
10270,43.376194,11.988361
10271,42.527472,11.522889
10272,43.156611,11.612944
10273,44.575806,10.375389
10274,45.805833,10.867889
10275,46.440806,10.68375
10276,47.4125,11.179583
10277,49.426667,11.337889
10278,50.797611,11.986111
10279,51.29125,11.833306
10280,51.022056,10.420806
10281,51.415417,10.443333
10282,50.902056,10.314944
10283,50.830417,9.419167
10284,47.965444,4.4775
10285,46.011667,2.429528
10286,43.559167,0.714583
10287,41.314972,-1.96125
10288,40.774556,-1.934167
10289,40.987917,-2.264194
10290,40.186278,-2.735833
10291,39.201944,-4.680861
10292,38.772889,-6.052528
10293,39.55125,-7.0175
10294,39.217111,-7.850833
10295,39.447056,-7.813361
10296,39.255389,-8.292528
10297,39.704444,-10.031833
10298,40.642056,-10.684278
10299,40.332083,-11.313333
10300,40.642083,-12.746694
10301,40.394556,-12.928389
10302,40.842111,-14.832528
10303,39.856639,-16.438806
10304,36.854972,-17.87875
10305,36.3125,-18.877111
10306,34.885,-19.852944
10307,34.631222,-19.650833
10308,34.661222,-20.555056
10309,35.546222,-22.171722
10310,35.502056,-24.107528
10311,32.498667,-25.960056
10312,32.834056,-26.292917
10313,32.964389,-26.084111
10314,32.385389,-28.549194
10315,31.274556,-29.454194
10316,30.009167,-31.297111
10317,27.011639,-33.565417
10318,24.839972,-34.206278
10319,22.555833,-33.97875
10320,20.019972,-34.830444
10321,18.790806,-34.080444
10322,18.399944,-34.302111
10323,17.847889,-32.820028
10324,18.327083,-32.530028
10325,18.200444,-31.6825
10326,14.94625,-26.317528
10327,14.502028,-22.542611
10328,11.7995,-17.979194
10329,11.744556,-15.835833
10330,12.532889,-13.418361
10331,13.657056,-12.235028
10332,13.862833,-11.008361
10333,12.994583,-9.087528
10334,13.392111,-8.388333
10335,12.272917,-6.14
10336,12.672944,-6.010861
10337,12.167917,-5.727556
10338,11.727861,-4.450861
10339,9.619583,-2.408361
10340,8.700389,-0.668361
10341,9.130417,-0.714194
10342,9.351639,0.357917
10343,9.501667,0.050389
10344,9.987083,0.1725
10345,9.309583,0.5125
10346,9.66375,0.4525
10347,9.695972,1.07875
10348,9.343722,1.175833
10349,9.975417,3.079111
10350,9.542917,3.810833
10351,9.833694,3.809167
10352,9.727944,4.0975
10353,9.214167,3.941194
10354,8.830389,4.746667
10355,8.554972,4.482056
10356,8.235778,4.92875
10357,8.278278,4.536222
10358,7.34,4.443722
10359,7.075806,4.737917
10360,7.005778,4.372917
10361,6.779139,4.667861
10362,6.867472,4.359583
10363,6.723333,4.612917
10364,6.705028,4.338722
10365,5.983333,4.310417
10366,5.362083,5.163306
10367,5.680444,5.540806
10368,5.361667,5.390417
10369,5.17625,5.568306
10370,5.542861,5.619194
10371,5.080389,5.718333
10372,5.367083,5.97
10373,5.064167,5.764528
10374,4.430833,6.350389
10375,3.40125,6.395806
10376,3.821639,6.621194
10377,1.343361,6.161167
10378,0,5.592902
10379,-1.981694,4.754611
10380,-4.017,5.258389
10381,-6.124167,4.997028
10382,-7.480806,4.360361
10383,-8.7175,4.807083
10384,-11.23075,6.7895
10385,-12.521278,7.384111
10386,-12.45625,7.766639
10387,-13.293778,8.421639
10388,-12.837083,8.560833
10389,-13.174611,8.531667
10390,-13.303944,9.334861
10391,-13.72375,9.506639
10392,-13.537056,9.796611
10393,-14.455833,10.208722
10394,-14.697083,11.076639
10395,-15.078389,10.918722
10396,-15.004639,11.183306
10397,-15.235,10.997917
10398,-15.504611,11.328333
10399,-15.03375,11.643278
10400,-15.509583,11.789167
10401,-14.939167,11.988722
10402,-15.955833,11.734556
10403,-15.853778,11.992472
10404,-16.352083,12.096667
10405,-16.014194,12.345389
10406,-16.77625,12.406639
10407,-16.220472,12.609972
10408,-16.763778,12.571611
10409,-16.717944,13.46
10410,-16.355028,13.249583
10411,-15.574611,13.515806
10412,-16.506667,13.36125
10413,-16.513778,13.879167
10414,-17.533778,14.741667
10415,-16.577056,15.697472
10416,-16.04375,17.7475
10417,-16.547917,19.38
10418,-16.197917,20.224972
10419,-16.912528,21.161194
10420,-17.107222,20.837528
10421,-16.983,21.798139
10422,-15.704583,23.9725
10423,-15.915417,23.803306
10424,-14.903778,24.685861
10425,-14.465417,26.196667
10426,-13.65125,26.659194
10427,-12.915861,27.95625
10428,-11.525,28.29875
10429,-10.217944,29.309139
10430,-9.662944,30.071639
10431,-9.846222,31.3975
10432,-9.287111,32.545833
10433,-6.8125,34.025389
10434,-5.934639,35.790778
10435,-5.470861,35.917111
10436,-4.688389,35.206278
10437,-2.979139,35.441972
10438,-2.830083,35.108667
10439,-1.9575,35.075389
10440,-0.937528,35.727917
10441,0,35.842889
10442,1.084139,36.49375
10443,3.895861,36.925389
10444,5.344139,36.641194
10445,6.415806,37.08625
10446,7.899972,36.842917
10447,9.745,37.349556
10448,10.431611,36.712889
10449,11.039139,37.089583
10450,10.467833,36.135778
10451,11.162917,35.215833
10452,10.017861,34.187528
10453,10.214139,33.797083
10454,12.299139,32.837889
10455,13.388306,32.897861
10456,15.205028,32.382056
10457,15.741667,31.397889
10458,17.853306,30.925389
10459,18.989972,30.274583
10460,20.057083,30.850861
10461,20.1,32.182056
10462,21.708306,32.941222
10463,23.107472,32.635389
10464,23.319944,32.152889
10465,24.979833,31.971056
10466,25.200833,31.523639
10467,26.982472,31.442056
10468,29.064944,30.822056
10469,31.028306,31.600389
10470,31.919167,31.531222
10471,-81.082583,8.808389
10472,-79.909501,9.35944
10473,-79.87509,9.320334
10474,-80.086203,9.018942
10475,-79.786242,9.00097
10476,-79.640701,9.050504
10477,-79.545929,8.943615
10478,-80.473389,8.230778
10479,-79.992472,7.516472
10480,-80.439639,7.239833
10481,-80.890028,7.205639
10482,-81.056222,7.914889
10483,-81.515639,7.709056
10484,-81.760722,8.213528
10485,-82.718083,8.326694
10486,-82.892694,8.033222
10487,-83.380389,8.744778
10488,-83.27725,8.386417
10489,-83.569194,8.440556
10490,-83.622444,9.041167
10491,-84.741417,9.968944
10492,-85.282639,10.267694
10493,-84.862444,9.82975
10494,-85.110111,9.554944
10495,-85.672556,9.904889
10496,-85.661056,10.776
10497,-85.952583,10.892611
10498,-85.670667,11.060333
10499,-87.692361,12.909472
10500,-87.303472,12.924972
10501,-87.404083,13.417722
10502,-88.7175,13.264222
10503,-88.467889,13.157444
10504,-91.305333,13.948833
10505,-94.319139,16.139972
10506,-96.563417,15.645
10507,-101.071722,17.266472
10508,-101.950139,17.960944
10509,-103.509917,18.312667
10510,-105.519306,20.032472
10511,-105.695278,20.409889
10512,-105.246778,20.582361
10513,-105.540333,20.770139
10514,-105.190333,21.460917
10515,-105.973444,22.879944
10516,-107.995583,24.646722
10517,-108.044194,25.06875
10518,-109.399639,25.681639
10519,-109.093389,26.286361
10520,-110.523944,27.291361
10521,-110.5015,27.869167
10522,-111.106417,27.936056
10523,-112.174889,28.967806
10524,-113.10725,31.205139
10525,-114.95475,31.881
10526,-114.565694,30.011306
10527,-112.84575,28.441167
10528,-112.703944,27.7535
10529,-111.441917,26.519389
10530,-110.681722,24.359861
10531,-109.826833,24.061167
10532,-109.459056,23.198333
10533,-110.00875,22.892389
10534,-110.328389,23.560278
10535,-112.176083,24.814111
10536,-112.238917,26.083972
10537,-113.167139,26.992833
10538,-113.626472,26.719222
10539,-115.026806,27.740417
10540,-113.957778,27.656056
10541,-114.277556,27.903167
10542,-114.0475,28.465139
10543,-115.699972,29.754833
10544,-117.435028,33.25425
10545,-118.534556,34.033833
10546,-120.638694,34.559389
10547,-120.641444,35.135139
10548,-122.407111,37.196639
10549,-122.478389,37.809556
10550,-122.008944,37.464167
10551,-122.256972,38.060833
10552,-123.023028,37.994417
10553,-123.731667,38.921556
10554,-124.4125,40.441667
10555,-124.064028,41.444694
10556,-124.568444,42.839167
10557,-124.023361,46.229917
10558,-123.431306,46.244167
10559,-124.088306,46.270639
10560,-123.80625,46.971667
10561,-124.173861,46.927333
10562,-124.731278,48.381667
10563,-122.756806,48.145306
10564,-123.158556,47.3535
10565,-122.605889,47.942028
10566,-122.494583,47.511667
10567,-122.907799,47.046513
10568,-122.200974,47.506672
10569,-122.491417,48.752417
10570,-123.161333,49.017472
10571,-123.170833,49.692889
10572,-123.969611,49.512472
10573,-123.526306,49.704167
10574,-123.851806,50.162694
10575,-124.265833,49.742056
10576,-124.808306,50.01075
10577,-124.339806,50.506778
10578,-125.080889,50.324167
10579,-124.821528,50.929194
10580,-125.117556,50.428306
10581,-125.595889,50.449194
10582,-125.471694,50.72125
10583,-125.70675,50.42125
10584,-126.299167,50.631667
10585,-125.536722,50.996222
10586,-126.222739,50.695925
10587,-126.585917,50.849167
10588,-126.193361,50.947944
10589,-127.530861,51.014167
10590,-126.656611,51.195917
10591,-127.785889,51.1625
10592,-127.060917,51.351667
10593,-127.782528,51.321667
10594,-127.245806,51.681639
10595,-127.678361,51.462083
10596,-127.899139,51.819167
10597,-127.004111,52.666222
10598,-127.876444,52.19625
10599,-128.019136,52.524809
10600,-128.410861,52.290833
10601,-127.831806,52.736194
10602,-128.988639,53.545
10603,-128.121278,53.491361
10604,-128.769889,53.547361
10605,-128.686,53.997611
10606,-129.315222,53.371222
10607,-130.110889,53.95
10608,-129.557528,54.220833
10609,-130.48925,54.364139
10610,-130.448472,54.648722
10611,-129.987556,54.304139
10612,-130.442556,54.654139
10613,-129.660833,54.978306
10614,-130.171806,55.07375
10615,-129.933111,55.948778
10616,-130.138001,55.328924
10617,-130.86675,54.770444
10618,-130.705083,55.755806
10619,-131.030861,56.102
10620,-132.185889,55.589167
10621,-131.491111,56.236556
10622,-133.5725,57.183333
10623,-133.057472,57.357556
10624,-133.662528,57.714167
10625,-132.893694,57.495917
10626,-133.589194,57.770083
10627,-133.135778,57.864222
10628,-134.055972,58.062389
10629,-133.713333,58.538167
10630,-134.146861,58.201972
10631,-134.782694,58.393306
10632,-135.349556,59.48075
10633,-135.090889,58.240833
10634,-135.920889,58.380806
10635,-136.185722,59.068139
10636,-136.23675,58.751222
10637,-137.048083,59.0675
10638,-136.039222,58.384972
10639,-136.686694,58.210361
10640,-139.862722,59.53575
10641,-139.505167,59.991194
10642,-139.300194,59.561194
10643,-138.885778,59.806639
10644,-139.514944,60.056639
10645,-140.314972,59.692028
10646,-141.41125,60.139833
10647,-144.25175,60.024583
10648,-144.878306,60.457306
10649,-145.948444,60.453722
10650,-146.045139,60.795778
10651,-146.656611,60.684889
10652,-146.053028,60.824806
10653,-146.7385,60.908222
10654,-146.315556,61.133944
10655,-147.385028,60.871222
10656,-147.519972,61.154639
10657,-147.876667,60.825417
10658,-147.721083,61.276639
10659,-148.714194,60.786667
10660,-147.935889,60.438333
10661,-148.426333,59.948889
10662,-149.42675,60.122917
10663,-149.525917,59.705
10664,-149.723333,59.954194
10665,-149.740611,59.636556
10666,-151.742639,59.156583
10667,-150.929972,59.7915
10668,-151.866722,59.760694
10669,-151.414222,60.719972
10670,-150.390417,61.04
10671,-148.969167,60.807472
10672,-150.078972,61.157306
10673,-149.153389,61.502972
10674,-150.581333,61.359944
10675,-154.141306,59.373528
10676,-154.1655,59.010306
10677,-153.249972,58.8525
10678,-154.212472,58.134417
10679,-155.614889,57.792444
10680,-159.600028,55.563167
10681,-159.816889,55.855861
10682,-161.236694,55.354917
10683,-161.579611,55.620806
10684,-161.962056,55.10625
10685,-162.645194,55.303361
10686,-162.552583,54.9575
10687,-162.973873,55.028807
10688,-163.356694,54.81125
10689,-161.803917,55.8965
10690,-160.256722,55.767889
10691,-160.334861,56.294306
10692,-157.400889,57.486667
10693,-157.535528,58.399139
10694,-156.841667,59.035694
10695,-158.188806,58.611694
10696,-158.539417,59.141583
10697,-158.885111,58.391722
10698,-160.33925,59.07725
10699,-162.136194,58.633917
10700,-161.520972,59.104583
10701,-162.195444,60.157611
10702,-164.128028,59.836556
10703,-164.492306,60.554361
10704,-163.41825,60.726472
10705,-165.128917,60.916583
10706,-164.783389,61.139333
10707,-165.562111,61.087583
10708,-166.125139,61.4935
10709,-164.426722,63.211611
10710,-163.308278,63.00375
10711,-162.313361,63.543722
10712,-161.143028,63.503472
10713,-160.728694,63.87075
10714,-161.536083,64.417444
10715,-160.786278,64.717861
10716,-161.747278,64.845417
10717,-162.793833,64.323389
10718,-163.134389,64.652861
10719,-163.167667,64.395917
10720,-166.212361,64.578694
10721,-166.960167,65.163778
10722,-166.0535,65.251694
10723,-168.105333,65.685111
10724,-164.404056,66.582444
10725,-163.760972,66.061333
10726,-161.091806,66.112417
10727,-162.4715,66.952417
10728,-161.583472,66.441722
10729,-160.21175,66.458
10730,-161.488361,66.525806
10731,-161.653528,67.022306
10732,-163.697917,67.106583
10733,-164.169306,67.626278
10734,-166.848,68.337778
10735,-166.230389,68.877083
10736,-163.951778,68.989528
10737,-161.925167,70.294556
10738,-160.127667,70.607111
10739,-159.843722,70.310833
10740,-159.657472,70.796222
10741,-157.816778,70.866833
10742,-156.485083,71.388722
10743,-155.568917,71.161611
10744,-155.997472,70.749833
10745,-155.075111,71.130444
10746,-154.187583,70.76875
10747,-152.262583,70.840444
10748,-152.603889,70.545806
10749,-151.200028,70.352056
10750,-143.255056,70.117889
10751,-135.294972,68.639917
10752,-135.999361,69.206306
10753,-134.498444,69.708833
10754,-134.205889,69.247944
10755,-133.021111,69.359694
10756,-129.667972,70.255639
10757,-130.881,69.305917
10758,-127.449083,70.140917
10759,-128.040139,70.577306
10760,-125.464472,69.311389
10761,-124.52575,70.200528
10762,-124.374278,69.335917
10763,-121.880167,69.81725
10764,-117.069667,68.878611
10765,-114.977833,68.871
10766,-113.888722,68.397972
10767,-115.248556,68.188861
10768,-115.09775,67.802556
10769,-111.866083,67.668194
10770,-110.036028,68.010917
10771,-107.964306,67.283306
10772,-108.536,67.062306
10773,-107.206694,66.34725
10774,-107.762694,66.961556
10775,-107.066472,66.818611
10776,-107.043917,67.137917
10777,-108.028778,67.77525
10778,-105.740896,68.595102
10779,-107.559917,68.166639
10780,-108.811333,68.265833
10781,-106.188917,68.94675
10782,-104.996639,68.154806
10783,-103.384111,68.158611
10784,-102.21675,67.659361
10785,-98.88625,67.688167
10786,-98.563889,68.105639
10787,-97.311278,67.520028
10788,-97.2065,67.950222
10789,-98.067342,67.91692
10790,-98.680972,68.398833
10791,-97.30375,68.507111
10792,-96.367889,68.3205
10793,-96.66775,68.006306
10794,-95.882278,68.301
10795,-96.446111,67.465861
10796,-95.303972,67.166472
10797,-95.468389,68.06275
10798,-93.455583,68.579472
10799,-93.822222,69.014222
10800,-94.615861,68.751667
10801,-94.260889,69.321806
10802,-93.341833,69.377472
10803,-96.185861,69.86225
10804,-95.754056,70.716944
10805,-96.599889,70.82375
10806,-94.483556,71.994194
10807,-91.504972,70.183917
10808,-92.357806,70.2445
10809,-92.876222,69.690889
10810,-90.349139,69.459278
10811,-91.427444,69.358333
10812,-90.248389,68.186722
10813,-89.330917,69.244639
10814,-88.225889,68.918917
10815,-87.499722,67.107056
10816,-86.512278,67.334083
10817,-85.620889,68.737056
10818,-84.711278,68.728222
10819,-85.54225,69.861944
10820,-82.547861,69.701111
10821,-83.255306,69.537417
10822,-81.32175,69.199083
10823,-82.041528,68.881417
10824,-81.237972,68.640056
10825,-82.643694,68.438472
10826,-81.188417,67.454389
10827,-83.349833,66.345167
10828,-83.910139,66.916722
10829,-85.177306,66.910167
10830,-83.807028,66.143611
10831,-86.769444,66.539944
10832,-85.857833,66.159306
10833,-87.340194,65.320278
10834,-89.821778,65.992417
10835,-90.923528,65.925917
10836,-86.910528,65.140833
10837,-88.113167,64.145444
10838,-89.980278,64.162167
10839,-90.650333,63.445417
10840,-93.807667,64.214389
10841,-93.948778,63.917667
10842,-92.227389,63.745806
10843,-92.462944,63.517222
10844,-91.717544,63.684904
10845,-90.629222,63.158194
10846,-91.386361,62.780556
10847,-92.400028,62.839611
10848,-91.850583,62.572139
10849,-93.641222,61.953083
10850,-93.261444,61.734861
10851,-94.757194,60.515639
10852,-94.968889,59.059361
10853,-94.25675,58.406
10854,-94.201583,58.789028
10855,-93.17675,58.737028
10856,-92.428167,57.350944
10857,-92.811861,56.913917
10858,-90.803167,57.323194
10859,-85.208583,55.235472
10860,-82.3265,55.151361
10861,-82.330778,52.943833
10862,-80.568583,51.700889
10863,-80.628806,51.270528
10864,-79.757806,51.132556
10865,-79.311333,51.663861
10866,-78.859472,51.172556
10867,-79.045722,51.763028
10868,-78.405972,52.233
10869,-79.031972,54.16975
10870,-79.761361,54.634333
10871,-77.631556,55.278194
10872,-76.525417,56.37575
10873,-77.002,58.021056
10874,-78.600611,58.677528
10875,-77.195556,60.043722
10876,-77.509444,60.840389
10877,-78.226472,60.783778
10878,-77.4835,61.533194
10879,-78.194556,62.254694
10880,-77.427889,62.581889
10881,-74.532194,62.106944
10882,-73.69475,62.482194
10883,-72.270722,61.574167
10884,-71.554583,61.617194
10885,-71.619694,61.153556
10886,-69.897417,60.799278
10887,-69.504083,61.067639
10888,-69.617306,60.071444
10889,-70.874722,60.045917
10890,-69.7175,59.966639
10891,-69.761167,59.321556
10892,-69.238028,59.322944
10893,-69.546111,58.809111
10894,-69.846389,59.059944
10895,-70.255556,58.777222
10896,-68.348472,58.781583
10897,-68.684778,58.002583
10898,-68.007639,58.584861
10899,-67.674667,58.015111
10900,-66.376944,58.854833
10901,-65.970944,58.272667
10902,-66.086417,58.818361
10903,-65.315472,59.045722
10904,-65.747667,59.270528
10905,-65.013889,59.383472
10906,-65.536667,59.745694
10907,-64.848444,60.372917
10908,-64.367528,60.246667
10909,-64.699167,60.024972
10910,-63.357556,59.1975
10911,-64.050889,59.019167
10912,-63.138306,59.054556
10913,-62.8525,58.700806
10914,-63.607556,58.291667
10915,-62.557583,58.479972
10916,-63.355861,57.969139
10917,-62.45,58.172889
10918,-62.679194,57.929139
10919,-61.8925,57.6325
10920,-62.532556,57.489139
10921,-61.3625,57.099972
10922,-61.671694,56.618722
10923,-62.539222,56.755806
10924,-61.650833,56.539194
10925,-62.22425,56.471639
10926,-61.580806,56.2825
10927,-62.02675,56.226278
10928,-61.320861,56.224139
10929,-61.753306,55.964556
10930,-60.595,55.812083
10931,-60.67,55.54875
10932,-60.322583,55.7775
10933,-60.695833,54.986667
10934,-59.778333,55.335389
10935,-59.987528,55.107472
10936,-59.415889,55.158333
10937,-59.935028,54.744556
10938,-59.196639,55.239528
10939,-59.405,54.968694
10940,-59.028417,55.154556
10941,-58.973361,54.827083
10942,-57.943361,54.930389
10943,-58.189194,54.748333
10944,-57.334194,54.580806
10945,-59.593361,54.037111
10946,-58.380889,54.2275
10947,-60.7725,53.245806
10948,-58.175056,54.237889
10949,-57.127528,53.94
10950,-57.371694,53.425389
10951,-56.483361,53.78875
10952,-55.800889,53.334972
10953,-56.194222,52.831611
10954,-55.765861,52.593306
10955,-56.540833,52.603278
10956,-55.627528,52.444944
10957,-56.250806,52.45
10958,-55.692528,52.088333
10959,-56.958361,51.42375
10960,-58.690028,51.26125
10961,-59.905028,50.262917
10962,-66.456694,50.267889
10963,-67.376694,49.317889
10964,-69.989194,48.257361
10965,-69.90625,47.769028
10966,-71.193444,46.813056
10967,-68.184139,48.635417
10968,-66.171722,49.207083
10969,-64.603333,49.11125
10970,-64.316694,48.417917
10971,-65.243389,48.011222
10972,-66.7955,47.987056
10973,-65.830861,47.910083
10974,-65.669583,47.601222
10975,-64.805722,47.805083
10976,-65.418889,47.070278
10977,-64.796861,47.074639
10978,-64.70925,46.314611
10979,-63.281361,45.707889
10980,-61.90925,45.882889
10981,-60.960417,45.3225
10982,-61.31125,45.190806
10983,-63.6625,44.726278
10984,-63.648389,44.43125
10985,-64.305694,44.566194
10986,-65.469278,43.450389
10987,-66.1705,43.800194
10988,-66.111694,44.498694
10989,-64.495639,45.336694
10990,-64.103417,45.002472
10991,-63.37725,45.360889
10992,-64.943694,45.330167
10993,-64.338,45.880667
10994,-66.458333,45.058722
10995,-67.187167,45.226472
10996,-66.94875,44.816639
10997,-68.058889,44.331611
10998,-68.244361,44.586417
10999,-68.824917,44.309972
11000,-68.825694,44.666444
11001,-69.210917,43.932556
11002,-69.790194,44.089917
11003,-69.780278,43.742639
11004,-70.259778,43.716472
11005,-71.059194,42.370778
11006,-70.334306,41.708694
11007,-70.056556,42.041611
11008,-69.954583,41.646611
11009,-71.194556,41.452778
11010,-71.405056,41.819389
11011,-71.482306,41.359028
11012,-73.589194,41.042889
11013,-74.290889,40.509
11014,-74.097139,39.766639
11015,-74.862528,38.942056
11016,-75.537139,39.731667
11017,-75.052917,38.41
11018,-75.948306,37.119528
11019,-75.64125,37.975833
11020,-76.379222,38.852361
11021,-75.876167,39.539472
11022,-76.631083,39.26075
11023,-76.323778,38.037417
11024,-77.236111,38.662389
11025,-77.33775,38.345028
11026,-76.237639,37.890833
11027,-76.363056,37.608222
11028,-76.929611,37.983944
11029,-76.298639,37.561083
11030,-76.503833,37.245528
11031,-76.80925,37.532
11032,-76.410672,37.090804
11033,-76.986056,37.242333
11034,-75.996611,36.923167
11035,-75.538417,35.776694
11036,-75.955944,36.72075
11037,-75.796417,36.071528
11038,-76.210028,36.300417
11039,-76.737056,35.933306
11040,-76.058306,35.992889
11041,-76.034194,35.64875
11042,-75.849389,35.974917
11043,-75.727806,35.625528
11044,-76.154139,35.32625
11045,-76.995528,35.483639
11046,-76.46625,35.262472
11047,-76.975861,35.000389
11048,-76.330861,34.885389
11049,-78.777444,33.766611
11050,-80.617556,32.255722
11051,-80.826833,32.497306
11052,-80.669333,32.215667
11053,-81.602111,31.21
11054,-80.031667,26.805944
11055,-80.566667,24.954556
11056,-80.552928,25.168877
11057,-81.09,25.117056
11058,-81.026278,25.564139
11059,-81.732083,25.910806
11060,-82.000472,26.976667
11061,-82.358806,26.914972
11062,-82.693778,27.474167
11063,-82.404583,27.945833
11064,-82.853778,27.869972
11065,-82.626278,28.871639
11066,-83.682194,29.924944
11067,-84.208333,30.139583
11068,-85.356639,29.663333
11069,-85.582528,30.31125
11070,-86.515889,30.389972
11071,-86.199361,30.493806
11072,-87.186389,30.342444
11073,-87.027694,30.606583
11074,-88.030222,30.221694
11075,-87.776417,30.374882
11076,-88.001194,30.775056
11077,-88.136694,30.310722
11078,-90.407556,30.212417
11079,-89.237944,29.887472
11080,-89.707944,29.5625
11081,-88.998639,29.182611
11082,-89.414167,28.919556
11083,-89.766694,29.479556
11084,-90.196056,29.569111
11085,-90.114944,29.140722
11086,-90.444972,29.349861
11087,-90.858278,29.088278
11088,-91.828806,29.83275
11089,-92.323583,29.532333
11090,-93.835417,29.693083
11091,-93.862917,29.990472
11092,-93.842194,29.678917
11093,-94.7715,29.360806
11094,-94.468611,29.557361
11095,-94.9915,29.71425
11096,-95.122583,29.068361
11097,-96.217528,28.490361
11098,-95.9735,28.658139
11099,-96.663389,28.722028
11100,-96.40125,28.443306
11101,-97.192778,28.170167
11102,-97.404583,27.330806
11103,-97.782111,27.281639
11104,-97.422111,27.263306
11105,-97.144528,25.960056
11106,-97.5275,25.015389
11107,-97.410028,25.424611
11108,-97.809611,25.258278
11109,-97.866278,24.525
11110,-97.891111,22.5975
11111,-97.77325,22.073028
11112,-95.857417,18.716556
11113,-95.185806,18.719139
11114,-94.416833,18.060806
11115,-92.345083,18.679194
11116,-91.55625,18.439667
11117,-90.719194,19.363056
11118,-90.282167,21.053222
11119,-88.136806,21.630028
11120,-86.789889,21.342583
11121,-87.743556,19.671861
11122,-87.415222,19.592333
11123,-87.83925,18.188194
11124,-88.052,18.856833
11125,-88.398194,18.378306
11126,-88.093139,18.355222
11127,-88.217361,16.957444
11128,-88.936528,15.890583
11129,-88.146556,15.681667
11130,-85.021778,15.987306
11131,-83.385167,15.250861
11132,-83.197444,14.328083
11133,-83.880028,11.292611
11134,-82.244917,8.998306
11135,-81.789194,8.943333
11136,-81.894833,9.18825
